mel_filename,speaker_id,utterance_id,text,duration
p230_343.npy,p230,343,There was some merit in that.,2.380045351473923
p243_102.npy,p243,102,We will be putting in a written appeal tomorrow morning.,3.982222222222222
p233_147.npy,p233,147,We will continue to talk to find a solution for Scottish football.,3.7500226757369615
p239_036.npy,p239,036,That can cost him a fortune.,2.403265306122449
p236_331.npy,p236,331,Public opinion was split on the proposal.,3.2043537414965986
p250_102.npy,p250,102,Had I heard ?,1.7066666666666668
p259_391.npy,p259,391,They have broken that promise.),2.2291156462585033
p259_293.npy,p259,293,I'd never run for them.),2.461315192743764
p270_303.npy,p270,303,The effect was almost magical.,2.403265306122449
p226_298.npy,p226,298,The move was welcomed by the Roman Catholic Church in Scotland.,4.307301587301588
p273_275.npy,p273,275,Similar measures are expected in England and Wales.,3.1230839002267574
p268_381.npy,p268,381,Another casualty yesterday was John Prescott.,3.622312925170068
p257_398.npy,p257,398,I was very young.,1.5905668934240362
p226_020.npy,p226,020,Many complicated ideas about the rainbow have been formed.,4.144761904761904
p226_279.npy,p226,279,"In essence, the teaching profession has a choice.",3.4713832199546486
p232_163.npy,p232,163,It is not too late to get on board.,2.1710657596371883
p278_214.npy,p278,214,The move follows a review of the Singapore,2.9257142857142857
p228_236.npy,p228,236,"On the ground, the West Bank was again the focus of violence.",4.6439909297052155
p286_057.npy,p286,057,The outcome of their game isn't the important thing.,3.4249433106575964
p233_291.npy,p233,291,The attacker died in the crash.,2.3336054421768706
p232_265.npy,p232,265,Blood samples were taken.,1.8924263038548752
p274_068.npy,p274,068,"So is that it, then ?)",2.345215419501134
p254_127.npy,p254,127,Does this mean.,1.509297052154195
p287_422.npy,p287,422,He's had to suffer for the last six years.,2.9373242630385485
p257_323.npy,p257,323,It is so unfair.,1.7414965986394557
p254_160.npy,p254,160,"Inside, the atmosphere was quiet.",2.589024943310658
p231_097.npy,p231,097,We should recognise others have done a good job.,2.426485260770975
p227_258.npy,p227,258,Nato was not a love affair.,2.2407256235827666
p267_235.npy,p267,235,They tried to give her advice.,2.1942857142857144
p226_206.npy,p226,206,"Some realism was needed about time, resources and management.",4.574331065759637
p243_027.npy,p243,027,I've got the same feeling as I had last week in Germany.,4.08671201814059
p243_115.npy,p243,115,So what happens next ?,2.182675736961451
p268_092.npy,p268,092,"In fact, I have even had a bet on them.",3.4597732426303853
p236_175.npy,p236,175,What are they for ?,1.474467120181406
p277_003.npy,p277,003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",7.198185941043084
p259_429.npy,p259,429,The casualties were not named.),2.507755102040816
p239_337.npy,p239,337,Twaddle is a case in point.,2.449705215419501
p257_260.npy,p257,260,"Frankly, we should all have such problems.",2.716734693877551
p286_064.npy,p286,064,They have to come up with a solution.,2.5541950113378684
p258_389.npy,p258,389,I was so nervous.,1.811156462585034
p279_252.npy,p279,252,He said he intended to push for a judicial review.,2.972154195011338
p236_479.npy,p236,479,Then came the farewell to Europe.,2.461315192743764
p227_288.npy,p227,288,You get a lot for your money.,2.2639455782312927
p258_069.npy,p258,069,The First Minister is scheduled to be elected by the Parliament tomorrow.,4.098321995464852
p278_219.npy,p278,219,It was important to win the singles.,2.391655328798186
p267_112.npy,p267,112,I was on a roll.,1.8808163265306121
p259_153.npy,p259,153,That group reported just before Christmas.),3.0418140589569163
p273_140.npy,p273,140,Today is not a victory.,1.9969160997732427
p258_198.npy,p258,198,They've got three-quarters of the way.,2.391655328798186
p231_453.npy,p231,453,We put our bid in last night.,1.8924263038548752
p243_191.npy,p243,191,You are not long home from work.,2.3219954648526078
p282_319.npy,p282,319,"Feel the air, the space.",3.1811337868480725
p230_203.npy,p230,203,The sanctions are about collective punishment.,3.866122448979592
p268_029.npy,p268,029,The first appeared to be successful.,3.01859410430839
p243_110.npy,p243,110,Some young girls also came by last night.,2.9837641723356008
p257_206.npy,p257,206,Her home is perhaps a couple of miles from the town centre.,2.972154195011338
p277_055.npy,p277,055,He is too weak to move.,2.461315192743764
p278_292.npy,p278,292,It has become a way of life.,2.414875283446712
p270_254.npy,p270,254,This is a historic occasion.,2.147845804988662
p269_227.npy,p269,227,The loss of a company to the industry is a blow.,3.3901133786848074
p269_131.npy,p269,131,"Offered the gold medal, he declined.",2.75156462585034
p228_189.npy,p228,189,Mr Marshall is expected to join the council of Europe.,4.040272108843538
p254_080.npy,p254,080,"Painful, but only because it's true.",2.4380952380952383
p279_268.npy,p279,268,It's very nice.,1.8575963718820863
p227_290.npy,p227,290,It would create a Scottish secretary with a lot of weight.,3.7732426303854876
p268_058.npy,p268,058,It was just too much for us.,3.2043537414965986
p287_129.npy,p287,129,We had to add value.,1.811156462585034
p259_423.npy,p259,423,I've had a wonderful career.),2.380045351473923
p277_217.npy,p277,217,But she was.,2.020136054421769
p243_238.npy,p243,238,The children were later able to leave by bus.,3.2624036281179136
p259_082.npy,p259,082,The city council is a major property owner in the area.),3.912562358276644
p287_064.npy,p287,064,Family liaison officers are now working to support the family.,3.900952380952381
p250_342.npy,p250,342,The letters are going out today.,2.078185941043084
p239_250.npy,p239,250,I've come here for the jersey.,2.2755555555555556
p286_022.npy,p286,022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,6.965986394557823
p270_310.npy,p270,310,Our message to the Monetary Policy Committee is clear.,3.3436734693877552
p236_299.npy,p236,299,how do you get it back ?,1.799546485260771
p226_027.npy,p226,027,They should have a major rethink about the event for next year.,3.9706122448979593
p233_369.npy,p233,369,It was as if it was all happening at a garden party.,3.3668934240362813
p276_095.npy,p276,095,He's not getting into any games.,2.716734693877551
p278_183.npy,p278,183,"I've been in two finals, and I've got a medal.",2.705124716553288
p269_103.npy,p269,103,But they did not even get a reply to their letter.,3.076643990929705
p258_116.npy,p258,116,It is a delight on every level.,2.2987755102040817
p276_457.npy,p276,457,The amount of alcohol as a whole was very high.,3.3668934240362813
p269_296.npy,p269,296,I feel really sorry for the Iraqi people.,2.75156462585034
p257_162.npy,p257,162,A Labour insider said it was far too close to call.,3.01859410430839
p267_377.npy,p267,377,People are on the alert.,2.020136054421769
p276_435.npy,p276,435,It makes no difference to their friendship.,2.7747845804988662
p287_343.npy,p287,343,"In the old days, it was easy.",2.36843537414966
p277_311.npy,p277,311,A review is under way.,2.0085260770975055
p286_025.npy,p286,025,Smoking is also very important.,2.8908843537414968
p243_137.npy,p243,137,The Chancellor will deal from a position of strength.,3.4829931972789114
p274_023.npy,p274,023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow. )",11.412607709750567
p270_388.npy,p270,388,Last season was very hard for me.,2.5193650793650795
p287_074.npy,p287,074,We did it for the jersey.,1.6950566893424037
p258_112.npy,p258,112,Until the weekend he was minister for social justice.,3.378503401360544
p269_218.npy,p269,218,A Grampian Police spokesman said.,2.9837641723356008
p258_107.npy,p258,107,It is so sad.,1.7763265306122449
p287_008.npy,p287,008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",7.604535147392291
p254_151.npy,p254,151,"Alice, the girl, was said by doctors to be in good condition.",4.167981859410431
p254_076.npy,p254,076,And if he hadn't become a musician?,2.2407256235827666
p233_261.npy,p233,261,He has already suffered a good deal of unwanted attention.,3.8545124716553287
p274_264.npy,p274,264,"Either way, the investor retains the premium.)",3.4133333333333336
p274_186.npy,p274,186,They responded well after the run of defeats.),3.4946031746031747
p269_106.npy,p269,106,"While they went on holiday, we got the contract.",3.5062131519274375
p259_224.npy,p259,224,Little is known about them.),2.2058956916099772
p268_188.npy,p268,188,They keep the atmosphere in mind.,2.914104308390023
p269_398.npy,p269,398,Apart from the result we have to be happy with our performance.,3.4017233560090703
p243_363.npy,p243,363,Such a policy is for long-term strength.,3.297233560090703
p286_215.npy,p286,215,It was a moment of madness.,2.5425850340136056
p232_040.npy,p232,040,Dancing was her life.,1.9040362811791383
p250_229.npy,p250,229,It had all been arranged.,1.8343764172335602
p270_058.npy,p270,058,The outcome of their game isn't the important thing.,3.6919727891156464
p239_313.npy,p239,313,Does the name matter ?,2.078185941043084
p256_294.npy,p256,294,Who can predict?,2.461315192743764
p250_361.npy,p250,361,Are they free ?,1.3235374149659864
p256_135.npy,p256,135,The trial is funded solely by Edinburgh City Council.,4.144761904761904
p230_035.npy,p230,035,The staff are as good as any staff in the city.,3.564263038548753
p233_314.npy,p233,314,It will decide today whether he should be struck off the register.,3.912562358276644
p226_350.npy,p226,350,That is the very reason why it was so vital.,3.1695238095238096
p256_183.npy,p256,183,Four policemen were wounded.,2.693514739229025
p227_074.npy,p227,074,Even the one she loved.,1.9504761904761905
p258_165.npy,p258,165,That will do for me.,1.5673469387755101
p279_064.npy,p279,064,We have not given up hope.,2.4380952380952383
p270_025.npy,p270,025,He was afraid to stay in hospital in Kosovo.,3.680362811791383
p244_351.npy,p244,351,He is a great prospect.,1.8692063492063493
p279_307.npy,p279,307,It was entirely justified.,2.2755555555555556
p230_335.npy,p230,335,Does that put pressure on us ?,2.345215419501134
p273_373.npy,p273,373,There is no deal as yet.,1.9040362811791383
p244_234.npy,p244,234,It will be decided in the next month.,2.681904761904762
p243_352.npy,p243,352,Sales will begin by the end of October.,3.2624036281179136
p274_198.npy,p274,198,Everyone can have their opinion.),2.8212244897959184
p239_368.npy,p239,368,Corporate banking would be based in Edinburgh.,3.1463038548752835
p278_124.npy,p278,124,This is a frightening development.,2.6354648526077096
p250_323.npy,p250,323,And that culture is everywhere In Dublin.,2.1942857142857144
p227_094.npy,p227,094,Their attitude is all wrong.,2.2175056689342405
p278_360.npy,p278,360,Three years ago he would have been.,2.182675736961451
p282_349.npy,p282,349,The shareholders will vote to wind up the company on Friday morning.,4.098321995464852
p279_014.npy,p279,014,To the Hebrews it was a token that there would be no more universal floods.,3.924172335600907
p282_024.npy,p282,024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.She is given a new deputy minister for transport and planning.",11.27328798185941
p231_200.npy,p231,200,Libya is an easy target.,2.36843537414966
p286_069.npy,p286,069,It wasn't possible to relax.,2.3219954648526078
p267_214.npy,p267,214,They're going to open in early summer.,2.414875283446712
p282_149.npy,p282,149,"It will include the Black Watch, the Royal Highland regiment.",3.7268027210884354
p276_184.npy,p276,184,I've no idea how it works.,2.3336054421768706
p228_022.npy,p228,022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,7.662585034013605
p232_046.npy,p232,046,The judge said.,1.4164172335600906
p267_215.npy,p267,215,"Anyway, the job will be part-time.",2.5309750566893423
p254_388.npy,p254,388,They really did a great job.,1.9156462585034013
p257_184.npy,p257,184,My main concern is that public health is not put at risk.,3.1579138321995464
p226_142.npy,p226,142,Government will intervene.,2.4380952380952383
p232_063.npy,p232,063,You do not change overnight.,2.2639455782312927
p236_429.npy,p236,429,"Edinburgh, in fact, was not included in the survey.",3.1695238095238096
p258_333.npy,p258,333,Robert is a special talent.,2.4380952380952383
p268_407.npy,p268,407,"Now, suddenly, we have this new landscape.",3.633922902494331
p279_341.npy,p279,341,"Like his acting, it was an accident.",2.5541950113378684
p282_264.npy,p282,264,"It's great, because it takes a lot of pressure off the players.",3.564263038548753
p278_122.npy,p278,122,There will be no shortage of quality applicants.,2.8560544217687074
p287_120.npy,p287,120,You are a gambling man.,1.9736961451247166
p278_103.npy,p278,103,Are you from the rugby ?,2.6354648526077096
p273_136.npy,p273,136,She had gone to the Catholic school.,2.10140589569161
p244_229.npy,p244,229,It still has an effect.,1.9156462585034013
p267_411.npy,p267,411,The charity also has a project in Moscow in Russia.,3.378503401360544
p257_222.npy,p257,222,He demanded to speak to the boss.,2.3219954648526078
p270_250.npy,p270,250,The irony was not lost.,1.7531065759637188
p256_129.npy,p256,129,His son has been travelling with the Tartan Army for years.,4.08671201814059
p228_319.npy,p228,319,Is that an issue ?,1.9969160997732427
p227_376.npy,p227,376,Italy was just behind the US.,3.355283446712018
p269_389.npy,p269,389,Treatment is not an issue with these people.,2.693514739229025
p286_293.npy,p286,293,"Frankly, we should all have such problems.",3.332063492063492
p227_371.npy,p227,371,Not that Scotland can claim the moral high ground.,3.900952380952381
p239_124.npy,p239,124,He was just a journalist.,2.2755555555555556
p279_241.npy,p279,241,The court was shown a video of the house on that day.,2.809614512471655
p279_283.npy,p279,283,You've got to have both sides.,2.449705215419501
p231_400.npy,p231,400,I had a fortunate war.,1.822766439909297
p276_103.npy,p276,103,It wasn't possible to relax.,2.507755102040816
p257_042.npy,p257,042,We need to chat.,1.8459863945578232
p259_331.npy,p259,331,Are they free ?),1.7763265306122449
p250_039.npy,p250,039,Costs have got to be controlled.,2.391655328798186
p243_054.npy,p243,054,"The important retail business continues to deliver excellent results, Stewart said.",5.294149659863946
p232_199.npy,p232,199,The service from the other players was super.,2.403265306122449
p231_394.npy,p231,394,That's as good as it gets.,2.2291156462585033
p243_125.npy,p243,125,I think there's not much between them.,2.4729251700680273
p239_098.npy,p239,098,The Government yesterday announced its proposed new pension account.,3.959002267573696
p286_184.npy,p286,184,I'm pretty happy with the way I played.,2.449705215419501
p231_093.npy,p231,093,We must stop it with the golf ball.,2.0549659863945577
p279_326.npy,p279,326,You have to be able to deal with all age groups.,2.670294784580499
p226_031.npy,p226,031,This is the window.,2.391655328798186
p256_061.npy,p256,061,"That is very hard, alone.",2.9605442176870747
p232_127.npy,p232,127,It has removed a bit of guilt.,1.9853061224489796
p256_287.npy,p256,287,It's very safe.,1.8924263038548752
p256_156.npy,p256,156,"This year, this month, will be special for Torrance.",4.435011337868481
p269_004.npy,p269,004,We also need a small plastic snake and a big toy frog for the kids.,4.342131519274377
p282_166.npy,p282,166,It has to be now.,1.9969160997732427
p256_173.npy,p256,173,We've made a couple of albums.,2.693514739229025
p279_205.npy,p279,205,The album was widely expected to be a commercial disaster.,3.3901133786848074
p277_452.npy,p277,452,I got a yellow card.,1.8343764172335602
p243_227.npy,p243,227,This takes no account of hotel and tourism losses.,3.7616326530612243
p239_395.npy,p239,395,Venus rejects the very suggestion.,2.414875283446712
p233_021.npy,p233,021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",8.55655328798186
p232_158.npy,p232,158,They say that vital evidence was not heard in court.,2.693514739229025
p269_016.npy,p269,016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,5.479909297052155
p268_385.npy,p268,385,Venus rejects the very suggestion.,3.250793650793651
p276_134.npy,p276,134,The excitement could hardly be contained.,2.786394557823129
p233_160.npy,p233,160,I was so nervous.,2.1942857142857144
p243_313.npy,p243,313,For that reason cover should not be given.,2.995374149659864
p227_351.npy,p227,351,There will have to be a full inquiry.,2.507755102040816
p250_219.npy,p250,219,Flanker Gordon Simpson may also feature in that match.,3.1346938775510202
p244_296.npy,p244,296,Is our children learning ?,1.787936507936508
p269_355.npy,p269,355,The train was on time.,1.8343764172335602
p231_154.npy,p231,154,A new school will be built.,2.1130158730158732
p277_190.npy,p277,190,The modern approach will also be reflected in the terms of address.,4.098321995464852
p236_176.npy,p236,176,Is there a waiting list ?,1.7647165532879818
p244_335.npy,p244,335,And it's a goodbye from him.,2.0549659863945577
p276_163.npy,p276,163,That's what happened against Ayr.,2.4380952380952383
p276_235.npy,p276,235,The partnership was set up during the summer.,3.01859410430839
p282_163.npy,p282,163,These days are long gone.,2.2407256235827666
p236_358.npy,p236,358,"Like his acting, it was an accident.",3.111473922902494
p230_346.npy,p230,346,Clark was desperate to return to the House of Commons.,4.063492063492063
p236_170.npy,p236,170,That is not the case.,2.1130158730158732
p269_377.npy,p269,377,The final decision was between Scotland and the Republic of Ireland.,3.7964625850340137
p230_385.npy,p230,385,If you can get it.,1.822766439909297
p277_439.npy,p277,439,It won the match.,1.7182766439909296
p287_313.npy,p287,313,They are not left wing.,1.787936507936508
p256_053.npy,p256,053,I would love to have him home.,2.7747845804988662
p233_115.npy,p233,115,We do not expect any surplus.,2.5658049886621317
p243_083.npy,p243,083,That kind of growth is the important thing.,2.8792743764172335
p233_058.npy,p233,058,"For the meantime, though, the signs are good.",3.239183673469388
p267_154.npy,p267,154,"As, indeed, they would be.",2.089795918367347
p228_370.npy,p228,370,"It's a record label, not a form of music.",3.4481632653061225
p230_270.npy,p230,270,I was ready for this.,2.2987755102040817
p228_146.npy,p228,146,"I think he's the favourite, no question.",3.320453514739229
p267_379.npy,p267,379,"In fact, he was great today.",2.36843537414966
p232_321.npy,p232,321,"Davis is very supportive, as a director.",2.5658049886621317
p259_397.npy,p259,397,We are really good friends.),2.414875283446712
p259_400.npy,p259,400,The policy has led to a big increase in customer recruitment.),4.017052154195011
p269_076.npy,p269,076,It is a job creation scheme.,2.48453514739229
p258_311.npy,p258,311,The court was shown a video of the house on that day.,2.9024943310657596
p256_160.npy,p256,160,I will tell you.,2.124625850340136
p228_065.npy,p228,065,It's that kind of place.,1.9853061224489796
p270_313.npy,p270,313,I was brought up in a mining background.,2.6238548752834467
p226_046.npy,p226,046,Failure to comply with the order is likely to result in prison.,4.446621315192743
p239_051.npy,p239,051,New York is my home.,1.9272562358276644
p233_392.npy,p233,392,He has not created a Festival resource.,5.108390022675737
p258_346.npy,p258,346,That is the very reason why it was so vital.,2.9257142857142857
p232_386.npy,p232,386,That left a bad taste in my mouth.,2.2523356009070294
p231_401.npy,p231,401,She is in their hands.,1.8459863945578232
p236_365.npy,p236,365,There is no deal as yet.,2.147845804988662
p286_345.npy,p286,345,Other musicians were found in retirement.,2.705124716553288
p274_469.npy,p274,469,He will not be involved in school discipline.),3.239183673469388
p226_075.npy,p226,075,"Painful, but only because it's true.",3.111473922902494
p228_161.npy,p228,161,We also enjoyed a lot of support.,3.0882539682539685
p274_453.npy,p274,453,I think the goalkeeper should have gone.),2.9257142857142857
p273_289.npy,p273,289,It's all designed to speed up the service.,2.6006349206349206
p268_404.npy,p268,404,Reaction from Scottish business leaders was mixed.,3.842902494331066
p258_365.npy,p258,365,Mr Anderson was not acting in the course of his employment.,3.680362811791383
p239_345.npy,p239,345,Another High Street retailer was not so lucky.,3.1927437641723357
p227_183.npy,p227,183,I have spoken to head office.,1.9969160997732427
p239_088.npy,p239,088,So what happens next ?,1.9620861678004535
p231_238.npy,p231,238,The minister is the engineer.,2.136235827664399
p227_238.npy,p227,238,William Hague delighted his party.,3.320453514739229
p257_020.npy,p257,020,Many complicated ideas about the rainbow have been formed.,3.4249433106575964
p227_291.npy,p227,291,It was an easy decision to come here.,2.681904761904762
p273_193.npy,p273,193,It gave no further details.,2.0317460317460316
p244_292.npy,p244,292,I didn't see the point.,1.5789569160997732
p256_149.npy,p256,149,"Crucially, though, United were still alive.",3.622312925170068
p227_389.npy,p227,389,In due course the deal was done.,2.647074829931973
p267_367.npy,p267,367,She is now on the back benches.,2.681904761904762
p239_333.npy,p239,333,And they haven't taken the foot off the gas.,2.647074829931973
p236_164.npy,p236,164,The striker needed attention before he could resume.,3.01859410430839
p257_311.npy,p257,311,"Davis is very supportive, as a director.",2.5658049886621317
p232_270.npy,p232,270,Perhaps it's because I haven't finished the first two races.,3.01859410430839
p236_379.npy,p236,379,The seller was not revealed.,2.4729251700680273
p269_384.npy,p269,384,It is obvious that we are engaged in a war.,3.215963718820862
p279_346.npy,p279,346,The decision is an absolute disgrace.,2.5541950113378684
p243_236.npy,p243,236,That is the last thing they need.,2.391655328798186
p286_001.npy,p286,001,Please call Stella.,1.822766439909297
p270_013.npy,p270,013,Some have accepted it as a miracle without physical explanation.,4.748480725623582
p286_257.npy,p286,257,A succession of managers in the opera company resigned.,4.08671201814059
p277_149.npy,p277,149,It is not just about pay.,2.2175056689342405
p250_154.npy,p250,154,What happened in that game ?,1.7647165532879818
p267_200.npy,p267,200,I won't make an official complaint.,2.589024943310658
p259_269.npy,p259,269,What form did that take ?),2.066575963718821
p273_072.npy,p273,072,After five weeks the vehicle will be sold at auction.,3.030204081632653
p267_344.npy,p267,344,"The US Open was very difficult, but it was enjoyable.",3.7616326530612243
p236_093.npy,p236,093,It is open season on the Old Firm.,2.5658049886621317
p250_350.npy,p250,350,That is a trend which will be encouraged.,2.3219954648526078
p267_174.npy,p267,174,It is not a threat.,1.9620861678004535
p277_130.npy,p277,130,It's the traumatic event in the childhood of the nation.,3.7848526077097504
p268_134.npy,p268,134,Brown also believes in Walker's innocence.,3.541043083900227
p227_218.npy,p227,218,The move follows a review of the Singapore,3.4597732426303853
p257_023.npy,p257,023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",8.219863945578231
p230_263.npy,p230,263,"Either way, the investor retains the premium.",5.0967800453514736
p269_037.npy,p269,037,It can't just be a cynical marketing exercise.,3.0650340136054424
p231_139.npy,p231,139,Put yourself in the position of being a referee.,2.6586848072562357
p250_331.npy,p250,331,A police inquiry began about two weeks before the General Election.,3.889342403628118
p286_109.npy,p286,109,They must be on commission.,2.0085260770975055
p276_022.npy,p276,022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,6.5712471655328795
p279_291.npy,p279,291,She said she could not believe that they had run away.,2.8792743764172335
p279_058.npy,p279,058,He has already suffered a good deal of unwanted attention.,3.006984126984127
p250_077.npy,p250,077,He was a lovely man.,1.7647165532879818
p226_156.npy,p226,156,The petition was formally presented at Downing Street yesterday.,4.260861678004535
p287_230.npy,p287,230,And thought we would get away with it.,2.2058956916099772
p259_257.npy,p259,257,The amount of alcohol as a whole was very high.),3.5294331065759637
p232_019.npy,p232,019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",6.745396825396825
p273_046.npy,p273,046,The drivers had an awful lot of verbal abuse.,3.076643990929705
p286_271.npy,p286,271,No production contract is yet in sight.,3.01859410430839
p231_004.npy,p231,004,We also need a small plastic snake and a big toy frog for the kids.,3.912562358276644
p232_211.npy,p232,211,Feel the heat ?,1.4164172335600906
p277_239.npy,p277,239,"I should think so, too.",2.0549659863945577
p258_255.npy,p258,255,Scotland has competed in its own right in cycling.,3.657142857142857
p239_359.npy,p239,359,William Hague delighted his party.,2.6122448979591835
p282_185.npy,p282,185,Everyone is in favour of the need for welfare reform in general.,3.889342403628118
p267_126.npy,p267,126,He felt that everything that was said about asylum seekers was negative.,3.81968253968254
p287_325.npy,p287,325,"However, Walker remains determined to fight the proposals.",4.446621315192743
p273_230.npy,p273,230,I'm so proud to be Scottish tonight.,2.10140589569161
p287_212.npy,p287,212,It had all been arranged.,2.020136054421769
p287_172.npy,p287,172,"Equally, he is grateful to have survived the cull.",3.239183673469388
p259_137.npy,p259,137,It was started almost by accident.),2.7399546485260773
p244_394.npy,p244,394,"After the match, do you ?",2.1710657596371883
p257_141.npy,p257,141,I feel very grateful with everything.,2.1130158730158732
p257_139.npy,p257,139,What will happen then?,1.7647165532879818
p267_121.npy,p267,121,Tiger is not the norm.,2.066575963718821
p282_029.npy,p282,029,"Their courage, and their honesty, should be respected.",3.3436734693877552
p267_181.npy,p267,181,It is a common problem.,2.066575963718821
p250_364.npy,p250,364,Three years ago he would have been.,2.159455782312925
p257_241.npy,p257,241,"I should think so, too.",1.6137868480725623
p277_048.npy,p277,048,We will push.,2.020136054421769
p228_012.npy,p228,012,Throughout the centuries people have explained the rainbow in various ways.,4.760090702947846
p270_381.npy,p270,381,"So is that it, then ?",2.5309750566893423
p231_229.npy,p231,229,"So far, the problems have occurred in the US.",2.681904761904762
p233_180.npy,p233,180,We've made a couple of albums.,2.159455782312925
p277_276.npy,p277,276,Dialogue is the key.,2.078185941043084
p244_058.npy,p244,058,This trend is likely to strengthen.,2.647074829931973
p278_321.npy,p278,321,I first met him last summer.,2.4380952380952383
p233_166.npy,p233,166,She also defended the Lord Chancellor's existing powers.,3.7500226757369615
p273_379.npy,p273,379,The pair are very much in love.,2.2291156462585033
p276_158.npy,p276,158,This is the logic of punishment assaults.,3.2275736961451247
p279_309.npy,p279,309,It's certainly different.,1.9388662131519274
p274_431.npy,p274,431,A police spokeswoman said last night that the case was closed.),4.597551020408163
p258_087.npy,p258,087,"Two other men, including the taxi driver, were wounded in the attack.",4.35374149659864
p269_154.npy,p269,154,It's like a football team.,2.3336054421768706
p269_194.npy,p269,194,"I think the Commission has been very, very slow to react.",3.517823129251701
p287_419.npy,p287,419,It was important to win the singles.,2.8444444444444446
p227_205.npy,p227,205,They have the cash and the fire power.,2.693514739229025
p267_113.npy,p267,113,What do we do ?,1.6950566893424037
p268_330.npy,p268,330,Drink and petrol prices remain untouched.,3.215963718820862
p277_202.npy,p277,202,The proposals are to be debated on Monday by city councillors.,3.8312925170068026
p273_283.npy,p273,283,"In essence, the teaching profession has a choice.",3.2624036281179136
p287_097.npy,p287,097,It's not a lack of confidence.,2.3568253968253967
p259_161.npy,p259,161,We have to speed up the process.),2.3568253968253967
p230_288.npy,p230,288,"Thankfully, no-one on the bus is too badly hurt.",3.982222222222222
p233_057.npy,p233,057,"Still, he did not let himself down this week.",3.320453514739229
p276_071.npy,p276,071,Let's not be too despondent.,2.6586848072562357
p236_453.npy,p236,453,The weather in the area of the crash was severe.,2.670294784580499
p227_399.npy,p227,399,How do you take them away ?,2.6238548752834467
p267_398.npy,p267,398,There were no plans for a rights issue.,2.8328344671201813
p267_292.npy,p267,292,The partnership was set up during the summer.,2.705124716553288
p230_215.npy,p230,215,The most exciting room is the final one of the show.,3.7151927437641725
p274_190.npy,p274,190,Aberdeen had little to offer.),2.449705215419501
p258_166.npy,p258,166,They thought they had found a home.,2.2755555555555556
p276_237.npy,p276,237,She died at her home.,2.449705215419501
p270_429.npy,p270,429,I never won a penny throughout my career.,3.4713832199546486
p268_354.npy,p268,354,Laura is an investment banker.,2.8560544217687074
p239_117.npy,p239,117,Those people must be accountable.,2.3336054421768706
p269_151.npy,p269,151,We have seen a copy of the report.,2.7980045351473923
p270_006.npy,p270,006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",6.106848072562358
p232_314.npy,p232,314,We are a peaceful people.,1.787936507936508
p233_309.npy,p233,309,We want to play at the worlds.,2.5425850340136056
p250_199.npy,p250,199,He was rejected because he had retired.,2.426485260770975
p230_377.npy,p230,377,Both of those promises have already been honoured.,3.610702947845805
p282_241.npy,p282,241,The scene is about this?,2.380045351473923
p259_219.npy,p259,219,The early physical reports were clear.),3.0418140589569163
p269_111.npy,p269,111,The picture is the same across Scotland.,2.8908843537414968
p230_313.npy,p230,313,The casting is as perfect.,2.670294784580499
p257_338.npy,p257,338,The salary changes are long overdue.,2.6586848072562357
p276_391.npy,p276,391,Corporate banking would be based in Edinburgh.,2.8792743764172335
p270_376.npy,p270,376,He must have seen the movie.,2.2639455782312927
p273_078.npy,p273,078,We have to offer value for money.,2.705124716553288
p259_003.npy,p259,003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.  )",7.801904761904762
p276_321.npy,p276,321,It caused a lot of upset.,2.48453514739229
p228_233.npy,p228,233,We are in the hat.,2.043356009070295
p250_119.npy,p250,119,"No, the equipment is extra.",2.147845804988662
p276_293.npy,p276,293,That would open the gates of hell.,2.728344671201814
p267_078.npy,p267,078,He can win every week.,2.3219954648526078
p287_043.npy,p287,043,He will need that machine.,1.9388662131519274
p276_027.npy,p276,027,"So is that it, then ?",2.5309750566893423
p230_169.npy,p230,169,On the month the weakness was across the board.,4.0751020408163265
p273_274.npy,p273,274,It was an easy decision to come here.,2.2987755102040817
p231_171.npy,p231,171,"To get good people, you need to offer them enough money.",3.1579138321995464
p274_071.npy,p274,071,Why do it otherwise ?),1.8692063492063493
p276_331.npy,p276,331,"This year, it will amount to a few hundred thousand pounds.",3.7964625850340137
p286_332.npy,p286,332,The party lasted all night.,2.2639455782312927
p226_238.npy,p226,238,Hospitals are for the ill.,2.5425850340136056
p257_365.npy,p257,365,YOU thought it was a headache.,2.10140589569161
